symbol	kind	current_symbol
KIAA1057	alias	USP24
KIAA1058	alias	DOCK9
KIAA1059	alias	SORCS3
KIAA1060	alias	ADCY2
KIAA1061	alias	FSTL4
KIAA1063	alias	USP22
KIAA1064	alias	ZC3H4
KIAA1065	alias	EPN2
KIAA1066	alias	MAPK8IP3
KIAA1067	alias	EXOC7
KIAA1068	alias	NUDCD3
KIAA1069	alias	PLCH1
KIAA1070	alias	NLGN1
KIAA1071	alias	AMOT
KIAA1072	alias	PPM1E
KIAA1073	alias	MTMR2
KIAA1074	alias	ANKRD26
KIAA1075	alias	TNS2
KIAA1076	alias	SETD1B
KIAA1077	alias	SULF1
KIAA1078	alias	CAMSAP2
KIAA1079	alias	LMTK2
KIAA1080	alias	GGA2
KIAA1081	alias	ERC1
KIAA1082	alias	KDM3B
KIAA1083	alias	SPAST
KIAA1084	alias	ZNF507
KIAA1085	alias	ANKHD1
KIAA1086	prev	ZFR2
KIAA1087	alias	SLC8A2
KIAA1088	alias	RTEL1
KIAA1089	alias	SMG5
KIAA1091	alias	DENND5A
KIAA1092	alias	PLCL2
KIAA1093	alias	TNRC6B
KIAA1094	alias	DOLK
KIAA1095	alias	PDZRN3
KIAA1096	alias	PRRC2C
KIAA1097	alias	USP33
KIAA1098	alias	TRIM35
KIAA1099	alias	AGAP1
KIAA1100	alias	RNF44
KIAA1101	alias	OXSR1
KIAA1104	alias	PITRM1
KIAA1105	alias	TASOR
KIAA1106	alias	MYT1L
KIAA1107	prev	BTBD8
KIAA1108	alias	TBC1D1
KIAA1109	prev	BLTP1
KIAA1110	alias	IQSEC3
KIAA1111	alias	PHF8
KIAA1112	alias	ARHGEF4
KIAA1113	alias	TRIM33
KIAA1114	alias	TRO
KIAA1115	prev	PPP6R1
KIAA1116	alias	SCAF8
KIAA1117	prev	DOP1A
KIAA1118	alias	CEP131
KIAA1119	alias	MYO5B
KIAA1121	alias	CADPS
KIAA1122	alias	SMARCAD1
KIAA1124	alias	CDC42BPB
KIAA1125	alias	ZMYND8
KIAA1126	alias	SLC45A4
KIAA1127	alias	TENM2
KIAA1128	prev	CCSER2
KIAA1129	alias	KLHL3
KIAA1130	alias	GALNT16
KIAA1131	alias	HECTD1
KIAA1132	alias	DSCAML1
KIAA1133	alias	ZNRF3
KIAA1134	alias	COG6
KIAA1135	alias	SPIRE1
KIAA1136	alias	GPR158
KIAA1137	alias	ATP8B2
KIAA1138	alias	REXO1
KIAA1139	alias	CASKIN2
KIAA1140	alias	TTC7A
KIAA1141	alias	ZNF473
KIAA1145	alias	TMCC3
KIAA1147	prev	DENND11
KIAA1148	alias	TANC2
KIAA1151	alias	NAV1
KIAA1154	alias	DCDC2
KIAA1155	alias	PAIP2B
KIAA1157	alias	PPM1H
KIAA1160	alias	ISY1
KIAA1161	prev	MYORG
KIAA1162	alias	TMX4
KIAA1163	alias	AMIGO1
KIAA1164	alias	MINDY2
KIAA1165	alias	NDFIP2
KIAA1166	prev	ZC4H2
KIAA1167	alias	GRIPAP1
KIAA1169	alias	TPCN1
KIAA1170	alias	STRIP2
KIAA1171	alias	TBC1D24
KIAA1172	alias	SCAF4
KIAA1173	alias	HHATL
KIAA1174	alias	LMBR1L
KIAA1175	alias	PACS1
KIAA1176	alias	SLC12A5
KIAA1180	alias	NDRG4
KIAA1181	alias	ERGIC1
KIAA1182	alias	NELFB
KIAA1183	alias	PNMA8B
KIAA1183L	alias	PNMA8A
KIAA1184	alias	PNKD
KIAA1185	alias	LRRC47
KIAA1186	alias	SEC14L2
KIAA1188	alias	CLMN
KIAA1189	prev	ERMN
KIAA1190	alias	ZBTB47
KIAA1193	prev	MIER2
KIAA1194	alias	CNOT6
KIAA1195	alias	FBXO40
KIAA1197	alias	YEATS2
KIAA1198	alias	ZNF490
KIAA1199	prev	CEMIP
KIAA1200	alias	PLEKHH1
KIAA1201	alias	GRAMD1B
KIAA1202	alias	SHROOM4
KIAA1203	alias	USP31
KIAA1205	prev	PRR12
KIAA1207	alias	MYOF
KIAA1208	alias	GNPTAB
KIAA1209	alias	PLEKHG1
KIAA1211	prev	CRACD
KIAA1211L	prev	CRACDL
KIAA1212	prev	CCDC88A
KIAA1214	alias	RNF150
KIAA1215	alias	VANGL2
KIAA1218	alias	ATXN7L1
KIAA1219	prev	RALGAPB
KIAA1220	alias	GRID1
KIAA1221	alias	ZNF644
KIAA1222	alias	PPP1R9A
KIAA1223	alias	ANKRD50
KIAA1224	alias	ZMIZ1
KIAA1226	alias	NLN
KIAA1227	alias	ZBTB21
KIAA1228	alias	ESYT2
KIAA1229	alias	ODF2L
KIAA1231	alias	PRDM10
KIAA1232	alias	DLG3
KIAA1233	alias	ADAMTSL3
KIAA1234	alias	AHRR
KIAA1235	alias	ARID1B
KIAA1236	alias	KIF26A
KIAA1237	alias	HEG1
KIAA1238	alias	RIMKLB
KIAA1239	prev	NWD2
KIAA1240	alias	ATAD2B
KIAA1241	alias	BDP1
KIAA1242	alias	FZR1
KIAA1244	prev	ARFGEF3
KIAA1245	prev	NBPF12
KIAA1246	prev	LRFN2
KIAA1247	alias	SULF2
KIAA1248	alias	NDRG2
KIAA1249	alias	ASAP1
KIAA1251	alias	MACF1
KIAA1253	alias	SERINC1
KIAA1254	alias	CCPG1
KIAA1255	alias	ANKFY1
KIAA1256	alias	ITSN2
KIAA1257	prev	CFAP92
KIAA1259	alias	INO80
KIAA1260	alias	NLGN4X
KIAA1263	alias	FSTL5
KIAA1264	alias	PAK5
KIAA1265	alias	SLC39A10
KIAA1266	alias	MTA3
KIAA1267	prev	KANSL1
KIAA1267L	alias	KANSL1L
KIAA1268	alias	PARP14
KIAA1269	alias	GMEB2
KIAA1270	alias	AARS2
KIAA1271	alias	MAVS
KIAA1272	alias	RALGAPA2
KIAA1273	alias	ATAD3B
KIAA1274	prev	PALD1
KIAA1275	alias	FILIP1
KIAA1276	alias	FAM184B
KIAA1277	prev	DENND2A
KIAA1278	alias	STK36
KIAA1279	prev	KIFBP
KIAA1280	alias	WWC3
KIAA1281	alias	ZNF608
KIAA1283	alias	CPAMD8
KIAA1284	alias	INTU
KIAA1285	alias	ZNF777
KIAA1286	alias	BRPF3
KIAA1287	prev	INTS2
KIAA1288	alias	MTUS1
KIAA1291	alias	XPO5
KIAA1292	alias	ZDHHC8
KIAA1294	alias	FRMD4A
KIAA1295	prev	SH3PXD2B
KIAA1296	alias	SORBS1
KIAA1297	alias	SPEG
KIAA1298	alias	SSH1
KIAA1300	alias	STARD9
KIAA1301	alias	HECW2
KIAA1302	alias	TENM4
KIAA1303	alias	RPTOR
KIAA1304	alias	SRGAP1
KIAA1305	prev	NYNRIN
KIAA1306	alias	CASKIN1
KIAA1307	alias	UBR4
KIAA1309	prev	KLHL13
KIAA1310	prev	KANSL3
KIAA1311	alias	RBM27
KIAA1312	alias	ADAMTS9
KIAA1313	alias	PCDH19
KIAA1314	alias	ARHGAP28
KIAA1315	alias	CASP8AP2
KIAA1317	alias	KCTD16
KIAA1318	alias	RTL9
KIAA1319	alias	CGN
KIAA1320	alias	HACE1
KIAA1321	alias	NUFIP2
KIAA1322	alias	TBC1D14
KIAA1323	alias	MIB1
KIAA1324	prev	ELAPOR1
KIAA1324L	prev	ELAPOR2
KIAA1327	alias	BOD1L1
KIAA1329	alias	SORCS2
KIAA1330	alias	ALPK3
KIAA1331	alias	SENP2
KIAA1332	alias	FBXO42
KIAA1333	prev	G2E3
KIAA1334	alias	RAI14
KIAA1335	alias	CHD6
KIAA1336	alias	WDR35
KIAA1337	alias	DISP3
KIAA1338	alias	EIF2AK4
KIAA1339	alias	ZNF398
KIAA1340	alias	KLHL42
KIAA1341	alias	MYEF2
KIAA1342	alias	SYT4
KIAA1344	prev	TXNDC16
KIAA1345	alias	CC2D2A
KIAA1346	alias	ADAMTS1
KIAA1347	alias	ATP2C1
KIAA1348	alias	PDP2
KIAA1349	alias	ZNF624
KIAA1350	alias	USP53
KIAA1351	alias	WDR11
KIAA1353	alias	ZMYM6
KIAA1354	alias	KLHL9
KIAA1355	alias	IGSF9
KIAA1357	alias	NHSL1
KIAA1358	alias	TECPR1
KIAA1359	alias	MUC20
KIAA1360	alias	SCYL2
KIAA1361	alias	TAOK1
KIAA1363	alias	NCEH1
KIAA1365	alias	LRRC7
KIAA1366	alias	NLGN2
KIAA1367	alias	CPSF2
KIAA1368	alias	SEMA6A
KIAA1369	alias	EIF2AK1
KIAA1370	prev	ATOSA
KIAA1371	alias	BLTP1
KIAA1372	alias	USP35
KIAA1373	alias	STAMBPL1
KIAA1374	alias	IFT80
KIAA1376	alias	ARRDC3
KIAA1377	prev	CEP126
KIAA1378	alias	KLHL8
KIAA1380	alias	JMJD1C
KIAA1381	alias	COG1
KIAA1382	alias	SLC38A2
KIAA1383	prev	MAP10
KIAA1384	alias	KLHL14
KIAA1385	alias	GPHN
KIAA1386	alias	ANKIB1
KIAA1387	alias	PPP4R3B
KIAA1388	alias	ZNF319
KIAA1389	alias	SIPA1L2
KIAA1391	alias	ARHGAP20
KIAA1393	prev	TRMT5
KIAA1394	alias	CARNS1
KIAA1395	alias	DOCK6
KIAA1396	alias	ZNF471
KIAA1397	alias	TULP4
KIAA1399	alias	MARCHF4
KIAA1400	alias	PCDH10
KIAA1402	alias	CHPF2
KIAA1403	alias	RPAP1
KIAA1404	alias	ZNFX1
KIAA1405	alias	KIF17
KIAA1406	alias	ANAPC2
KIAA1407	prev	CCDC191
KIAA1408	alias	UPF2
KIAA1409	prev	UNC79
KIAA1411	prev	FAM135A
KIAA1414	alias	HEATR5B
KIAA1415	alias	PREX1
KIAA1416	alias	CHD7
KIAA1418	alias	SMPD4
KIAA1419	alias	NAV2
KIAA1421	alias	VPS13C
KIAA1422	alias	KCNT1
KIAA1423	prev	TMEM181
KIAA1424	alias	ARHGAP21
KIAA1425	alias	DMAP1
KIAA1426	alias	JPT2
KIAA1427	alias	SYT13
KIAA1429	prev	VIRMA
KIAA1430	prev	CFAP97
KIAA1431	alias	ZFP28
KIAA1432	prev	RIC1
KIAA1434	alias	GPCPD1
KIAA1435	alias	WDFY1
KIAA1436	alias	PTGFRN
KIAA1437	alias	LRRC8A
KIAA1438	alias	MRTFA
KIAA1439	alias	NFIA
KIAA1440	alias	INTS1
KIAA1441	alias	ZNF687
KIAA1442	alias	EBF4
KIAA1443	prev	HOMEZ
KIAA1444	alias	PDZD4
KIAA1445	alias	SEMA5B
KIAA1446	alias	BEGAIN
KIAA1447	alias	BAHCC1
KIAA1449	alias	WDR48
KIAA1450	alias	FNIP2
KIAA1453	alias	USP36
KIAA1455	alias	TENM3
KIAA1456	prev	TRMT9B
KIAA1458	prev	SLAIN2
KIAA1460	alias	TNRC6A
KIAA1461	alias	MBD5
KIAA1462	prev	JCAD
KIAA1463	alias	DIP2B
KIAA1464	alias	RANBP10
KIAA1465	alias	ISLR2
KIAA1466	alias	ERV3-2
KIAA1467	prev	FAM234B
KIAA1468	prev	RELCH
KIAA1471	alias	PTPN23
KIAA1472	alias	SYBU
KIAA1473	alias	ZNF492
KIAA1474	alias	TSHZ3
KIAA1475	alias	VPS18
KIAA1479	alias	SEMA6D
KIAA1480	alias	NLGN3
KIAA1481	alias	SHROOM3
KIAA1483	alias	ZBTB2
KIAA1484	alias	LRFN1
KIAA1485	alias	ZFAT
KIAA1486	prev	NYAP2
KIAA1486L	prev	NYAP1
KIAA1487	alias	ATP10D
KIAA1488	alias	DHX36
KIAA1490	alias	KLHL1
KIAA1491	alias	UBAP2
KIAA1494	alias	SH3RF1
KIAA1495	alias	LRCH2
KIAA1498	alias	EP400
KIAA1499	alias	NPLOC4
KIAA1500	alias	FRAS1
KIAA1501	alias	ARHGAP23
KIAA1503	alias	DNAH2
KIAA1504	alias	ERI2
KIAA1505	alias	CCDC146
KIAA1506	alias	KMT2C
KIAA1507	alias	URGCP
KIAA1508	alias	ZNF530
KIAA1509	prev	CCDC88C
KIAA1510	alias	COL20A1
KIAA1511	alias	ZSWIM5
KIAA1512	alias	MYH7B
KIAA15131	alias	POGK
KIAA1514	alias	SDK2
KIAA1515	alias	USP28
KIAA1516	alias	PLCE1
KIAA1517	alias	DHX37
KIAA1518	alias	KANK2
KIAA1519	alias	CEP72
KIAA1521	alias	GAPVD1
KIAA1522	prev	NHSL3
KIAA1523	alias	PHF12
KIAA1524	prev	CIP2A
KIAA1527	alias	ALPK1
KIAA1528	alias	DTX2
KIAA1529	prev	CCDC180
KIAA1530	prev	UVSSA
KIAA1531	alias	ADGRA2
KIAA1532	alias	SPPL2B
KIAA1533	prev	GRAMD1A
KIAA1534	alias	OSBPL5
KIAA1535	alias	HCN3
KIAA1536	alias	CALCOCO1
KIAA1537	alias	RUFY2
KIAA1538	alias	ZBTB4
KIAA1539	prev	ATOSB
KIAA1542	alias	PHRF1
KIAA1543	prev	CAMSAP3
KIAA1544	alias	NBEA
KIAA1545	alias	FBRSL1
KIAA1546	prev	TET2
KIAA1547	alias	TLE3
KIAA1548	alias	EPB41L5
KIAA1550	alias	PLXNA4
KIAA1551	prev	RESF1
KIAA1553	prev	BEND3
KIAA1554	alias	RNF213
KIAA1555	alias	HIVEP3
KIAA1556	alias	OBSCN
KIAA1557	alias	ARID2
KIAA1558	alias	PPP6R3
KIAA1559	alias	ZFP14
KIAA1560	alias	GPAM
KIAA1561	alias	UACA
KIAA1562	alias	PCDH18
KIAA1564	alias	CHD8
KIAA1567	alias	AGO4
KIAA1568	alias	ROBO2
KIAA1569	alias	CEP192
KIAA1570	alias	KNL1
KIAA1571	alias	ZDBF2
KIAA1573	alias	CACHD1
KIAA1574	alias	HAUS6
KIAA1575	alias	BCOR
KIAA1576	alias	VAT1L
KIAA1577	alias	ZSWIM6
KIAA1579	alias	RAVER2
KIAA1580	alias	LRRC4C
KIAA1582	alias	TNRC6C
KIAA1585	alias	MSL2
KIAA1587	alias	MAGEE1
KIAA1589	alias	ZFYVE1
KIAA1592	alias	CNNM4
KIAA1593	alias	HERC4
KIAA1594	alias	USP37
KIAA1595	alias	DDX55
KIAA1596	prev	FANCM
KIAA1597	alias	SYTL2
KIAA1598	prev	SHTN1
KIAA1599	alias	CPNE5
KIAA1600	prev	FHIP2A
KIAA1601	alias	SLMAP
KIAA1602	prev	NCKAP5L
KIAA1604	alias	CWC22
KIAA1605	alias	GBA2
KIAA1607	alias	WDFY4
KIAA1608	prev	DENND1A
KIAA1609	prev	MEAK7
KIAA1610	alias	MIER1
KIAA1611	alias	ZNF160
KIAA1612	alias	OGFOD1
KIAA1613	alias	SLC7A14
KIAA1615	alias	ZNF529
KIAA1616	alias	TRPM3
KIAA1617	alias	SFMBT2
KIAA1618	prev	RNF213
KIAA1619	alias	SEMA4G
KIAA1620	alias	PRX
KIAA1621	alias	PCDHB16
KIAA1622	prev	PPP4R4
KIAA1623	prev	ANO8
KIAA1624	alias	GPR107
KIAA1625	alias	SMURF1
KIAA1626	alias	ARHGEF10L
KIAA1627	alias	METTL14
KIAA1630	alias	DHTKD1
KIAA1632	prev	EPG5
KIAA1635	alias	MED12L
KIAA1636	alias	TANC2
KIAA1638	alias	WDR19
KIAA1639	alias	OBSCN
KIAA1640	alias	CCDC40
KIAA1641	prev	ANKRD36B
KIAA1642	alias	SPTBN4
KIAA1643	alias	ZFYVE28
KIAA1644	prev	SHISAL1
KIAA1646	alias	CERK
KIAA1648	alias	TTC28-AS1
KIAA1649	alias	POLDIP3
KIAA1650	alias	SHANK3
KIAA1655	alias	TEF
KIAA1658	alias	SEC14L2
KIAA1662	alias	TRIOBP
KIAA1664	alias	OSBP2
KIAA1665	alias	POLR3H
KIAA1666	alias	RIMBP3
KIAA1667	alias	HPS4
KIAA1668	alias	MICALL1
KIAA1669	alias	TUBGCP6
KIAA1672	alias	EFCAB6
KIAA1673	alias	CPEB4
KIAA1674	alias	LRRC27
KIAA1675	alias	PRDM16
KIAA1676	alias	TET1
KIAA1677	alias	KLHL15
KIAA1679	alias	THSD7B
KIAA1680	alias	CCSER1
KIAA1681	alias	RAPH1
KIAA1682	alias	MTMR12
KIAA1683	prev	IQCN
KIAA1684	alias	SRCIN1
KIAA1685	alias	ASXL2
KIAA1686	alias	PLEKHA5
KIAA1687	alias	KLHL4
KIAA1688	alias	ARHGAP39
KIAA1689	alias	BDP1
KIAA1691	alias	TTYH3
KIAA1692	alias	VEPH1
KIAA1693	alias	NBPF1
KIAA1695	alias	FHOD3
KIAA1696	alias	PHF21A
KIAA1698	prev	INTS5
KIAA1699	alias	EXOC4
KIAA1700	alias	DUSP16
KIAA1701	alias	GPRASP3
KIAA1702	alias	ZNF451
KIAA1703	alias	ZNF407
KIAA1704	prev	GPALPP1
KIAA1705	alias	DDHD1
KIAA1706	alias	EEPD1
KIAA1709	alias	NAT10
KIAA1710	alias	ZNF436
KIAA1711	alias	TUT7
KIAA1712	prev	CEP44
KIAA1713	prev	ASXL3
KIAA1714	alias	CNTNAP3
KIAA1715	prev	LNPK
KIAA1716	alias	ACAP3
KIAA1717	alias	SETD7
KIAA1718	alias	KDM7A
KIAA1719	alias	GRIP2
KIAA1720	alias	SH3BP5L
KIAA1721	alias	XPO4
KIAA1722	alias	ARHGAP35
KIAA1724	alias	SELENOI
KIAA1725	alias	SSH2
KIAA1726	alias	ZC3H12C
KIAA1727	alias	FHDC1
KIAA1728	alias	TANC1
KIAA1729	alias	ZNF518B
KIAA1731	prev	CEP295
KIAA1731NL	prev	CEP295NL
KIAA1732	alias	SETD2
KIAA1733	alias	PHACTR1
KIAA1735	alias	DIXDC1
KIAA1736	alias	AMBRA1
KIAA1737	prev	CIPC
KIAA1738	alias	TEX2
KIAA1740	alias	CECR2
KIAA1741	alias	CNOT12
KIAA1742	alias	DISP2
KIAA1743	alias	DAB2IP
KIAA1744	alias	ZCCHC2
KIAA1745	alias	SEMA4B
KIAA1746	alias	TANGO6
KIAA1748	alias	ZDHHC5
KIAA1749	alias	CGNL1
KIAA1750	alias	TSPYL5
KIAA1751	prev	CFAP74
KIAA1752	alias	FTO
KIAA1753	alias	UNK
KIAA1754	prev	ITPRIP
KIAA1754L	prev	ITPRIPL1
KIAA1758	alias	CTTNBP2
KIAA1759	alias	FHIP1B
KIAA1760	alias	WNK2
KIAA1761	alias	STRIP1
KIAA1762	alias	ZFHX2
KIAA1763	alias	CNTNAP4
KIAA1764	alias	LRRCC1
KIAA1765	alias	DCLK3
KIAA1766	alias	SBF2
KIAA1767	alias	THADA
KIAA1768	alias	KNDC1
KIAA1769	alias	HELZ2
KIAA1771	alias	DOCK7
KIAA1772	prev	GREB1L
KIAA1773	alias	DCHS1
KIAA1775	alias	CDHR1
KIAA1776	alias	FBN3
KIAA1777	alias	UNC5D
KIAA1778	alias	KCTD12
KIAA1780	alias	MEGF10
KIAA1781	alias	MEGF11
KIAA1784	alias	SLX4
KIAA1785	alias	FEM1C
KIAA1786	alias	TMEM132B
KIAA1787	alias	NEURL4
KIAA1788	alias	ALX4
KIAA1789	alias	ZMAT1
KIAA1790	alias	LRRK1
KIAA1791	alias	CDK13
KIAA1793	alias	CCDC136
KIAA1794	prev	FANCI
KIAA1795	alias	LCOR
KIAA1796	alias	PHYHIPL
KIAA1797	prev	FOCAD
KIAA1798	alias	L3MBTL3
KIAA1799	alias	EFCAB7
KIAA1801	alias	LRRIQ1
KIAA1803	alias	ZNF462
KIAA1804	alias	MAP3K21
KIAA1805	alias	ZNF512
KIAA1806	alias	ZNF333
KIAA1808	alias	ABLIM2
KIAA1811	alias	BRSK1
KIAA1813	alias	LZTS2
KIAA1814	alias	DOT1L
KIAA1815	prev	ERMP1
KIAA1816	alias	MAML3
KIAA1817	alias	FRMPD3
KIAA1818	alias	EP400
KIAA1819	alias	MAML2
KIAA1820	alias	RAI1
KIAA1821	alias	RAB11FIP4
KIAA1822	prev	HHIPL1
KIAA1822L	prev	HHIPL2
KIAA1823	alias	PHF6
KIAA1824	alias	DCAF5
KIAA1825	alias	ATP13A1
KIAA1826	prev	MSANTD4
KIAA1827	alias	ZNF528
KIAA1828	alias	ADGRA1
KIAA1829	alias	ZNF527
KIAA1830	alias	TMX3
KIAA1831	alias	JPH4
KIAA1832	alias	SPIRE2
KIAA1833	alias	MROH1
KIAA1834	alias	ELMO2
KIAA1835	alias	RANGAP1
KIAA1836	alias	CC2D1B
KIAA1837	alias	KIAA0319L
KIAA1838	prev	FAM120B
KIAA1839	alias	RNPC3
KIAA1840	prev	SPG11
KIAA1841	prev	SANBR
KIAA1842	alias	KBTBD8
KIAA1843	alias	UNC80
KIAA1847	prev	ZGPAT
KIAA1848	alias	SH3GLB2
KIAA1849	alias	RADIL
KIAA1850	alias	VCPIP1
KIAA1851	alias	GMPPB
KIAA1852	alias	ZNF606
KIAA1853	prev	SRRM4
KIAA1854	alias	SLITRK2
KIAA1855	alias	TTBK1
KIAA1856	alias	TNRC18
KIAA1857	alias	NTNG2
KIAA1858	alias	ZNF469
KIAA1859	alias	MAGED4
KIAA1860	alias	MARK4
KIAA1861	alias	VPS50
KIAA1862	alias	KRABD3
KIAA1863	alias	FBF1
KIAA1864	alias	HYDIN
KIAA1865	alias	IRF2BPL
KIAA1866	alias	FNDC1
KIAA1867	alias	KIRREL3
KIAA1868	alias	ARMC9
KIAA1869	alias	SEMA6C
KIAA1870	alias	COL27A1
KIAA1871	alias	ZNF594
KIAA1874	alias	ZNF286A
KIAA1875	prev	WDR97
KIAA1876	alias	EHMT1
KIAA1877	alias	ST6GAL2
KIAA1878	alias	MAP6
KIAA1879	alias	PKD1L2
KIAA1880	alias	BTBD9
KIAA1881	prev	PLIN4
KIAA1882	alias	TRAPPC9
KIAA1883	alias	LMTK3
KIAA1884	alias	CSMD2
KIAA1885	alias	VARS2
KIAA1886	alias	ZMIZ2
KIAA1887	alias	MBD6
KIAA1889	alias	XKR4
KIAA1890	alias	CSMD1
KIAA1891	alias	USP38
KIAA1892	prev	DCAF12
KIAA1892L	alias	DCAF12L1
KIAA1893	alias	GPRIN1
KIAA1895	alias	FAM111A
KIAA1896	alias	SLC25A25
KIAA1898	alias	STK11IP
KIAA1899	alias	TUBGCP5
KIAA1900	prev	KLHL32
KIAA1901	alias	NEK1
KIAA1902	alias	FMNL2
KIAA1903	alias	MIS18BP1
KIAA1904	alias	ELFN2
KIAA1905	alias	SCIN
KIAA1906	alias	TMEM132B
KIAA1908	alias	PSMG3-AS1
KIAA1909	alias	PLEKHG4B
KIAA1910	alias	SLITRK1
KIAA1911	alias	ESCO1
KIAA1912	alias	CCDC85A
KIAA1913	prev	TMEM200A
KIAA1914	prev	AFAP1L2
KIAA1915	alias	MYSM1
KIAA1916	alias	LGI2
KIAA1917	alias	RNF157
KIAA1918	alias	GALNT13
KIAA1919	prev	SLC60A2
KIAA1921	alias	KLHL29
KIAA1922	alias	CROCCP3
KIAA1924	alias	WDR90
KIAA1925	alias	SCAND3
KIAA1926	alias	HAPLN4
KIAA1927	alias	ITPRID2
KIAA1929	alias	RHPN1
KIAA1931	alias	FAM193B
KIAA1932	alias	LENG8
KIAA1933	alias	PRMT7
KIAA1934	alias	PNMA5
KIAA1935	alias	PWWP2A
KIAA1936	alias	SMYD4
KIAA1937	alias	FHAD1
KIAA1938	alias	SYNGAP1
KIAA1939	alias	ATP8B4
KIAA1940	alias	FBXO41
KIAA1941	alias	SGSM1
KIAA1944	alias	TMEM132D
KIAA1945	alias	AZIN2
KIAA1946	prev	FAM171B
KIAA1947	alias	ZNF17
KIAA1948	alias	ZFP82
KIAA1949	prev	PPP1R18
KIAA1950	alias	AMZ1
KIAA1951	alias	ZNF526
KIAA1952	alias	ZNF618
KIAA1954	alias	ZFP90
KIAA1955	alias	DIS3L
KIAA1956	alias	ZNF418
KIAA1957	prev	C2CD4C
KIAA1959	alias	UBASH3B
KIAA1960	alias	SHROOM1
KIAA1961	alias	FNIP1
KIAA1962	alias	ZNF483
KIAA1966	alias	YTHDC1
KIAA1967	prev	CCAR2
KIAA1968	alias	AKNA
KIAA1969	alias	ZNF431
KIAA1970	alias	EARS2
KIAA1971	alias	WHAMM
KIAA1972	alias	RSPRY1
KIAA1975	alias	AGAP11
KIAA1976	alias	UNC5A
KIAA1977	alias	ANKS3
KIAA1978	alias	RAVER1
KIAA1979	alias	ZNF525
KIAA1980	alias	TTC14
KIAA1981	alias	ANKRD24
KIAA1982	alias	ZNF721
KIAA1983	alias	CCBE1
KIAA1984	prev	CCDC183
KIAA1984-AS1	prev	CCDC183-AS1
KIAA1985	alias	SH3TC2
KIAA1987	alias	SLX4
KIAA1988	alias	UTP4
KIAA1989	alias	FAT3
KIAA1991	alias	RNF169
KIAA1993	alias	ZBTB34
KIAA1996	alias	ACBD5
KIAA1999	alias	RICTOR
KIAA2000	alias	NPHP3
KIAA2001	alias	RTL5
KIAA2002	alias	PEAK1
KIAA2004	alias	SAMD9
KIAA2005	alias	SAMD9L
KIAA2006	alias	TASOR2
KIAA2010	prev	PPP4R3A
KIAA2011	alias	PSD
KIAA2015	alias	ANKRD18A
KIAA2018	prev	USF3
KIAA2022	prev	NEXMIF
KIAA2023	alias	SHPRH
KIAA2024	alias	UBR3
KIAA2025	alias	RC3H1
KIAA2026	prev	BRD10
KIAA2028	alias	PLEKHH2
KIAA2030	alias	UBN2
KIAA2031	alias	MEX3D
KIAA2033	alias	ZNF761
KIAA2034	alias	MYH14
KIAA2035	alias	ZC3H6
KIAA2038	alias	GAREM2
KIAA2138	alias	SLC17A4
KIAA3016	alias	LRIG3
KIAA4091	alias	JAKMIP3
KIAA4217	alias	CPNE9
KIAA9001	alias	BRD2
KIAP	alias	BIRC7
KIBRA	alias	WWC1
KICS1	alias	SZT2
KICS3	alias	ITFG2
KICS4	alias	KPTN
KID-1	alias	ZNF354A
KID1	alias	ZNF354A
KID2	alias	ZNF354B
KID3	alias	ZNF354C
KIDCR	alias	DCXR
KIDLIA	alias	NEXMIF
KIDR	alias	LINC01187
KIF10	alias	CENPE
KIF16A	alias	STARD9
KIF17B	alias	KIF17
KIF19A	alias	KIF19
KIF1BP	prev	KIFBP
KIF2	prev	KIF2A
KIF27BCP	prev	KIF27P1
KIF27BNP	prev	KIF27P2
KIF3X	alias	KIF17
KIF4	alias	KIF4A
KIF4-G1	alias	KIF4A
KIF4P1	alias	KIF4CP
KIKAT	alias	LINC01061
KILLER	alias	TNFRSF10B
KILON	alias	NEGR1
KIM1	alias	HAVCR1
KIN17	alias	KIN
KIND1	alias	FERMT1
KIND2	alias	FERMT2
KIND3	alias	FERMT3
KINO	alias	KNCN
KIP	alias	CIB1
KIP1	alias	CDKN1B
KIP2	alias	CDKN1C
KIP3	alias	CIB3
KIPP1184	alias	PNKD
KIR	prev	KIR3DL1
KIR15	alias	KIR2DP1
KIR2.6	alias	KCNJ18
KIR2DL5	alias	KIR2DL5A
KIR2DL5.1	alias	KIR2DL5A
KIR2DL5.2	alias	KIR2DL5B
KIR2DL5.3	alias	KIR2DL5B
KIR2DL5.4	alias	KIR2DL5B
KIR2DL6	alias	KIR2DP1
KIR2DS6	alias	KIR3DP1
KIR3DL7	alias	KIR3DL3
KIR3DS2P	alias	KIR3DP1
KIR44	alias	KIR3DL3
KIR48	alias	KIR3DP1
KIRC1	alias	KIR3DL3
KIRRE	alias	KIRREL3
KIRREL	prev	KIRREL1
KIRREL-IT1	prev	KIRREL1-IT1
KIRX	alias	KIR3DP1
KIRY	alias	KIR2DP1
KIRZ	alias	KIR2DP1
KIS	alias	UHMK1
KK-LC-1	alias	CT83
KKA3	alias	KIR2DS4
KKIALRE	alias	CDKL1
KKIAMRE	alias	CDKL2
KKLF	alias	KLF15
KL-1	alias	KITLG
KL-6	alias	MUC1
KLA	alias	KL
KLC	alias	KLC1
KLC2L	alias	KLC3
KLCt	alias	KLC3
KLEIP	alias	KLHL20
